OBJECTID, FIRE_SIZE, LATITUDE, LONGITUDE
306607, 164541.9, 64.3689, -152.6886
306610, 16585.6, 64.0944, -150.67
306611, 125381.6, 64.3481, -147.9608
306620, 169638.7, 65.9464, -146.8197
306623, 8753.8, 65.5667, -142.6667
306634, 17224.9, 65.8792, -147.3475
306635, 41755.8, 65.7872, -144.4997
306636, 53889.4, 65.5481, -144.1172
306648, 101150.0, 64.12, -148.75
307308, 28177.2, 36.6794, -114.0178
307313, 35639.0, 36.5681, -113.7406
307327, 20551.0, 36.3603, -113.7808
307337, 44707.0, 36.5642, -113.9308
307679, 21105.0, 36.7992, -113.6997
307709, 9076.0, 36.96, -113.7717
308303, 6229.0, 32.8806, -112.2451
308318, 58536.0, 32.6131, -112.8657
308320, 6800.0, 34.107, -112.0421
308322, 22477.0, 35.583, -114.5058
308333, 17131.0, 32.6153, -112.1093
308351, 10482.0, 34.1573, -112.593
308365, 11927.0, 35.3494, -114.343
308839, 23668.0, 31.8517, -111.5583
309419, 6762.0, 35.15, -119.601
309561, 8600.0, 37.6166, -120.2177
310064, 6800.0, 38.2252, -120.6805
310065, 11185.0, 37.7463, -120.2513
310459, 8600.0, 38.6471, -119.5982
312778, 34271.0, 37.4, -121.2808
312852, 14507.0, 36.05, -120.751
312855, 8400.0, 36.4667, -120.5392
313036, 7434.0, 37.7892, -118.6628
313686, 47760.0, 37.2083, -121.5011
314013, 17463.0, 34.3817, -118.8708
315258, 19575.8, 33.4328, -116.7453
315406, 8592.0, 33.3692, -117.3517
315514, 16460.0, 33.75, -117.4175
315623, 8500.0, 33.2333, -116.7
316023, 10350.0, 35.8855, -117.3312
316195, 6644.0, 33.9597, -117.0639
316513, 61700.0, 34.1403, -116.5219
317952, 14703.0, 34.3097, -118.6089
318355, 8284.0, 39.9665, -122.6094
318726, 67792.0, 40.77277, -120.24028
319388, 7790.0, 40.6899, -120.006
319585, 13846.0, 40.174369, -124.073169
320332, 24370.0, 41.9172, -119.8686
321501, 6267.0, 40.68033, -122.48786
321518, 11089.0, 39.0464, -122.5333
321653, 6600.0, 38.41526, -106.34531
321729, 8000.0, 37.0722, -103.1994
322037, 11032.0, 40.6772, -108.9173
322159, 8603.0, 40.3305, -108.3993
323183, 7815.0, 39.9508, -108.189
324151, 25385.0, 40.7861, -107.9967
327467, 9210.0, 42.63872, -115.52953
327524, 10394.0, 41.99619, -115.71045
327529, 35613.0, 42.2943, -115.11843
327531, 31316.0, 43.25368, -115.65016
327543, 16502.0, 42.58576, -115.34787
327598, 11198.0, 42.68954, -115.17784
327624, 8767.0, 42.63357, -115.27173
327634, 6263.0, 42.21833, -115.23081
327666, 8904.0, 43.1113, -116.65152
327693, 9133.0, 42.89735, -115.62299
327720, 13070.0, 43.06288, -116.06206
327909, 10422.0, 42.4963, -113.7481
327994, 47592.0, 42.9256, -113.6233
328102, 7030.0, 42.5106, -113.4614
328148, 31616.2, 42.7961, -113.4867
328155, 6773.0, 42.1964, -114.4969
328267, 6786.0, 44.11727, -116.34768
328442, 8347.0, 43.44283, -116.13272
328507, 54350.0, 44.21141, -116.3365
328508, 6181.0, 43.26932, -115.86272
328520, 10610.0, 44.23991, -116.47329
328597, 10238.0, 44.15098, -116.79366
328736, 11414.0, 42.6835, -112.625
328749, 68952.0, 43.1685, -112.9367
328750, 17479.0, 42.7846, -112.6444
328751, 53605.0, 42.9346, -113.1344
328758, 18140.0, 43.486, -113.1861
328797, 7156.0, 43.933, -112.295
328833, 12498.0, 42.081, -112.5925
329012, 37842.5, 44.2674, -112.5228
329020, 12068.4, 43.8246, -112.0778
329071, 16892.1, 43.1622, -112.8378
329089, 220042.1, 42.9569, -113.2411
329097, 9676.6, 44.1661, -111.9439
329109, 6224.6, 43.3803, -111.9306
329112, 9434.0, 43.4847, -112.6686
329183, 8140.0, 42.44847, -115.16487
329224, 192846.1, 42.6289, -115.5064
329230, 6969.4, 42.8839, -115.0469
329255, 61929.1, 42.6689, -115.4278
329287, 147335.0, 41.9492, -115.6217
329291, 78429.0, 42.0369, -115.1089
329371, 6074.0, 43.05973, -116.897
329378, 7010.0, 42.30807, -116.95167
329379, 38124.0, 42.26279, -116.87445
329529, 8282.0, 42.9675, -112.2111
329533, 10629.5, 42.6867, -112.5864
329551, 9041.4, 42.0425, -113.0189
329579, 6084.0, 42.2978, -112.5625
329595, 16312.0, 42.1169, -112.8556
329617, 7654.0, 42.3164, -112.80106
329619, 13784.0, 42.2569, -111.8081
329620, 9473.0, 42.2922, -112.7147
329648, 7831.0, 42.7683, -112.7292
329968, 7284.0, 42.7764, -114.1581
329978, 24810.0, 43.2422, -113.6928
330012, 11443.1, 42.8661, -114.7125
330041, 26621.8, 42.9283, -114.0569
330084, 45862.0, 42.7803, -114.3664
330100, 29532.0, 43.1464, -113.5639
330152, 14869.0, 43.3017, -114.1508
330236, 9607.9, 43.05476, -115.14398
330269, 8136.7, 42.5834, -113.03218
330278, 6835.2, 42.00899, -113.33097
330291, 20294.8, 42.7404, -114.06587
330292, 7087.7, 42.55336, -113.02445
330308, 10586.6, 42.0052, -113.7161
330372, 11058.0, 42.64713, -114.42199
330406, 6472.4, 42.4799, -113.1786
330479, 18046.6, 43.396, -114.5839
330525, 91897.0, 46.1289, -108.1094
330583, 12457.0, 46.31994, -112.06256
330585, 17118.0, 46.73716, -113.53535
330587, 81220.0, 46.20297, -111.27376
330835, 14490.0, 47.4456, -110.3772
330871, 6580.0, 48.085, -107.4672
330979, 8000.0, 45.375, -104.368
330997, 6370.0, 45.9806, -104.863
331081, 9700.0, 45.0225, -105.9695
331268, 125900.0, 47.5994, -107.5123
331335, 13533.0, 45.6, -106.2681
331434, 25239.0, 46.1581, -106.2133
331442, 117292.0, 47.6697, -106.7806
331550, 6692.0, 46.2286, -105.775
331555, 15546.0, 46.15, -105.5444
331563, 7708.0, 45.5272, -105.6947
331565, 8705.0, 45.03617, -106.21392
331709, 6241.0, 46.732, -113.697
331835, 19643.9, 41.208, -117.0371
332044, 20736.1, 36.9086, -116.5642
332076, 6840.0, 40.06, -117.4358
332097, 40012.0, 39.89153, -117.2711
332098, 9728.0, 40.1244, -117.3309
332099, 28142.0, 40.1533, -116.9851
332100, 25380.0, 40.0185, -117.5121
332211, 11690.0, 39.7602, -119.7435
332214, 7597.0, 39.4852, -119.3793
332246, 42563.0, 39.6099, -118.0007
332313, 6525.0, 40.0227, -119.686
332371, 22674.0, 40.0638, -119.9883
332788, 6864.0, 39.8458, -117.5781
332806, 6685.0, 39.9789, -119.9589
332910, 14004.0, 39.2286, -119.3633
332946, 16988.0, 40.2556, -119.753
333054, 10549.0, 39.7842, -120.0383
333090, 10670.0, 39.8092, -117.5586
333152, 13950.0, 40.2916, -116.4876
333171, 73694.0, 41.0999, -114.9509
333187, 15000.0, 41.5021, -116.5984
333208, 25000.0, 41.9049, -114.3792
333265, 14032.0, 41.2666, -115.3176
333278, 9362.6, 41.3202, -114.782
333281, 11455.0, 40.8332, -116.1676
333331, 7004.7, 41.4074, -115.0678
333344, 19578.0, 41.3288, -115.4701
333366, 83723.0, 40.8116, -116.8443
333374, 71934.4, 41.1132, -116.7179
333375, 11675.2, 41.0713, -116.1962
333382, 21187.7, 41.2832, -116.6676
333778, 35748.7, 41.7553, -116.3239
333781, 96986.8, 41.24, -116.7489
333783, 13453.1, 41.8578, -116.4875
333842, 7460.4, 40.9833, -115.78
333859, 23749.0, 40.8786, -115.6853
333905, 78456.5, 40.7831, -116.0831
333907, 9633.6, 40.9739, -115.5214
333912, 10280.1, 40.665, -115.7733
333914, 10219.0, 41.1083, -116.5228
333978, 238462.6, 41.3603, -116.9144
333989, 44282.2, 41.0694, -116.0836
334021, 32565.8, 41.1511, -115.3811
334027, 141707.4, 41.5578, -115.5242
334029, 6988.1, 41.8094, -114.2592
334036, 8637.6, 40.7269, -115.8225
334040, 13456.5, 40.9033, -115.8678
334052, 13654.9, 40.5894, -116.125
334058, 15698.3, 41.6258, -115.1233
334060, 108563.6, 41.4672, -116.3319
334062, 150270.7, 40.8258, -116.7203
334127, 60490.1, 41.9533, -114.5597
334128, 10098.0, 40.61, -116.1972
334132, 19560.3, 41.5789, -114.4372
334149, 38068.1, 41.2764, -115.075
334159, 7808.4, 41.2114, -114.8461
334164, 58451.1, 41.8392, -114.9028
334172, 28979.0, 40.6975, -116.5464
334176, 13456.6, 40.6575, -116.4519
334182, 27132.4, 40.3686, -116.2306
334185, 32895.8, 41.8978, -116.3419
334186, 154973.0, 41.7822, -114.1667
334188, 8861.0, 40.6831, -115.9164
334419, 8401.0, 39.9074, -114.8939
334438, 15719.0, 38.2666, -114.1341
334982, 8527.0, 38.0, -114.1341
335638, 6650.0, 36.907778, -114.355833
335646, 149131.0, 37.1208, -114.7169
335651, 7900.0, 36.945, -114.3961
335658, 238058.0, 37.2, -114.3831
335665, 168293.0, 37.1033, -114.8417
335672, 28141.0, 36.9775, -114.3856
336033, 23649.0, 37.7189, -115.0292
336038, 24452.0, 37.4931, -114.9617
336082, 10077.0, 37.4178, -115.1042
336647, 8404.0, 36.5875, -114.14
336727, 21000.0, 36.8575, -116.5108
336742, 56003.0, 36.8458, -114.3383
336749, 33569.0, 35.8603, -115.4642
336757, 43245.0, 36.2681, -114.155
336759, 27318.0, 36.3333, -114.15
336901, 18082.0, 36.4556, -115.0755
337200, 37716.9, 41.2332, -117.0843
337214, 23482.8, 41.5705, -117.7954
337218, 70876.2, 41.6493, -118.0507
337220, 14273.1, 40.6243, -118.1671
337233, 6370.9, 39.8452, -119.2154
337236, 9977.6, 40.6718, -118.6743
337243, 13348.4, 39.8763, -119.1993
337249, 14892.4, 40.5432, -118.6838
337258, 12254.8, 41.5166, -118.951
337323, 12084.0, 41.0177, -117.7685
337328, 75137.0, 40.6157, -117.9346
337345, 53317.0, 39.6727, -116.0301
337389, 10140.0, 41.2641, -117.8407
337554, 27052.0, 41.3583, -118.6461
337596, 16208.0, 41.0783, -117.9903
337682, 61951.0, 40.7182, -118.1699
337694, 6442.0, 40.6396, -117.826
337702, 18807.0, 41.2955, -117.1198
337726, 7838.0, 41.5424, -117.4071
338180, 29952.0, 32.6997, -105.0581
339181, 18000.0, 31.5668, -108.8195
339195, 19000.0, 32.372, -105.8353
339240, 31000.0, 31.369, -108.6187
339260, 12806.0, 31.5667, -108.7167
339337, 95000.0, 31.3564, -108.8625
339623, 7214.0, 33.9775, -105.3928
339715, 12624.0, 33.8528, -105.2992
339738, 25329.0, 33.2894, -105.0689
339777, 13500.0, 33.9608, -105.2714
339792, 32860.0, 33.7501, -108.1673
340046, 9601.0, 43.2782, -119.5477
340099, 41123.5, 42.4888, -118.2254
340105, 9450.0, 42.8707, -118.4185
340359, 7201.6, 43.1571, -119.1691
340361, 68224.1, 42.3691, -118.8427
340362, 46522.7, 42.8374, -118.8299
340367, 10766.6, 43.0677, -118.7502
340391, 6121.5, 42.8363, -118.5399
340413, 9870.4, 43.4892, -119.9294
340415, 32312.4, 43.7764, -118.3369
340719, 35000.0, 42.3521, -119.3516
340760, 80548.0, 42.9279, -119.9077
341322, 6162.3, 42.2176, -122.9925
341674, 10470.0, 44.8771, -120.4214
341738, 7076.0, 44.8271, -120.3897
341741, 18559.0, 45.3954, -120.9448
341744, 7500.0, 45.5465, -122.6295
341917, 28500.0, 45.2362, -121.0667
342375, 11100.0, 44.8183, -120.9744
342440, 15591.0, 45.5339, -120.6919
342490, 20115.0, 45.3094, -120.5958
342492, 9787.0, 45.62711, -120.4897
342531, 6299.0, 45.023564, -120.527869
342651, 16267.0, 44.8413, -120.6175
343000, 79914.0, 44.1963, -117.313
343016, 19117.5, 42.5582, -117.5529
343021, 12069.0, 43.6132, -117.3643
343089, 67052.0, 42.629, -117.4971
343144, 9517.0, 42.7963, -117.4407
343151, 42543.0, 43.4649, -117.0727
343160, 8660.0, 43.254, -117.3413
343163, 32812.0, 43.3943, -117.2002
343266, 22095.0, 43.895693, -117.36873
343309, 11339.0, 42.4982, -117.7374
343334, 65031.0, 42.979, -117.751
343339, 53547.0, 44.7993, -117.1182
343349, 17349.0, 44.2335, -117.3352
343369, 43545.0, 43.362686, -117.980891
343376, 14572.0, 42.6149, -117.5404
343399, 6180.0, 43.446767, -117.221755
343400, 31046.6, 43.05325, -117.467575
343410, 28333.0, 43.83148, -118.099622
343418, 7198.0, 43.200174, -117.16798
343425, 10343.0, 43.473682, -118.08312
343430, 47860.1, 44.085182, -118.196433
343450, 25491.0, 42.6025, -117.58829
344112, 29933.0, 37.06, -113.7791
344341, 18235.0, 37.3278, -113.9425
344342, 6527.0, 37.3233, -113.8391
344585, 65480.0, 37.1475, -113.9253
344591, 12286.1, 37.2967, -113.3372
344599, 8474.0, 37.2231, -113.5714
344620, 9593.0, 37.3008, -113.6275
344639, 9534.0, 37.3286, -113.7897
344748, 17632.0, 37.2625, -113.1236
344749, 50737.0, 37.0717, -113.8331
344761, 41451.0, 37.4042, -113.9403
344925, 7953.0, 38.1256, -113.1397
345064, 357185.0, 38.5756, -112.9731
345087, 9190.0, 37.3408, -112.9264
345804, 88420.8, 39.3055, -109.5837
346844, 14956.0, 39.59578, -112.22823
346846, 33838.0, 39.81477, -111.9164
346864, 7898.0, 39.0547, -112.2488
347265, 14604.0, 39.6125, -112.2217
347406, 10204.0, 38.7514, -112.7089
347662, 14355.0, 41.47797, -113.14278
347671, 16116.0, 40.80338, -112.54377
347676, 39937.0, 40.70895, -112.99205
348197, 22874.0, 40.12362, -112.82937
348214, 18420.0, 41.7769, -113.2911
348319, 14549.0, 41.4956, -113.1964
348394, 28505.0, 41.6617, -113.2011
348497, 25582.0, 40.3572, -113.0611
348534, 14293.0, 40.67285, -112.58026
348536, 24594.0, 40.92994, -112.83953
348539, 29565.0, 41.628, -114.0145
348544, 6516.0, 41.7619, -112.8206
348554, 9529.0, 41.9489, -113.2139
348725, 7981.0, 40.3003, -112.8753
349102, 11526.0, 45.7443, -120.4395
349128, 7209.0, 47.5599, -118.5592
349173, 7683.0, 45.8169, -120.2511
349174, 20947.0, 45.9306, -120.0881
349176, 15547.0, 48.5614, -119.4458
349194, 15023.0, 47.4578, -120.2078
349202, 19090.0, 47.7086, -118.4283
349229, 48902.0, 46.4831, -119.9633
349230, 9607.0, 48.3294, -120.1764
349235, 6949.0, 44.7105, -105.5056
349303, 29966.0, 44.8642, -106.3114
349306, 6612.0, 44.7319, -105.4608
349315, 12309.0, 43.6106, -107.0042
349386, 11042.0, 43.0983, -105.9742
349388, 6089.0, 44.8092, -104.8058
349395, 8390.0, 43.1486, -106.43
349399, 9798.0, 41.72, -104.4488
349506, 13882.0, 42.4125, -104.8225
349513, 11083.0, 42.8472, -105.03
349514, 16503.0, 43.4703, -106.1144
349516, 13305.0, 42.3569, -104.6797
349523, 11765.0, 42.7294, -106.4308
349526, 8416.0, 41.6617, -105.2008
349776, 14886.0, 44.4689, -104.8014
349924, 18677.0, 42.0397, -105.4186
350151, 36700.0, 41.0494, -109.3029
350179, 36645.0, 41.2452, -109.3171
350273, 13200.0, 41.1939, -109.1118
350858, 6238.2, 63.5347, -152.1973
350861, 117920.0, 63.5911, -152.6757
350890, 13556.0, 68.1161, -159.9029
350891, 11231.3, 67.766, -162.3196
350894, 7270.6, 67.9189, -158.1314
350895, 8000.0, 68.1167, -159.3833
350900, 42745.0, 62.6877, -141.5688
350908, 41742.9, 65.5853, -143.8264
351107, 12000.0, 36.31955, -112.20766
351159, 8011.0, 36.201317, -112.124561
351631, 23220.0, 37.3067, -108.3895
352016, 18702.0, 48.79281, -113.90708
352028, 21000.0, 48.40372, -113.66321
352051, 34203.0, 48.639, -113.512
352094, 47650.0, 35.85004, -106.41665
352105, 8260.0, 36.1006, -105.0303
352216, 15850.0, 34.84949, -108.09006
352609, 20000.0, 35.6075, -101.66
352786, 479549.0, 35.6678, -101.3708
352797, 23827.0, 35.55, -101.7833
352967, 15000.0, 35.4306, -100.3819
353022, 10003.0, 27.37019, -97.33771
353031, 7157.0, 27.0931, -97.3828
353655, 9140.0, 44.77418, -110.35491
353747, 18762.0, 44.50557, -110.18083
353856, 10361.0, 44.35, -110.23
353881, 10700.0, 44.5353, -110.5453
354930, 16021.0, 38.61225, -78.30873
354932, 6131.0, 38.54133, -78.31182
355107, 6065.0, 41.81167, -121.52778
355123, 9280.0, 36.5558, -117.0517
355373, 7963.0, 36.361, -118.41916
355435, 8675.0, 36.833, -118.67101
355688, 63436.0, 35.0608, -115.4242
355977, 24970.0, 34.2833, -118.6106
356085, 12535.0, 40.681, -122.6409
356115, 6420.0, 40.614, -122.6322
356205, 9300.0, 37.6249, -119.4865
356474, 6031.0, 38.0111, -119.7667
356599, 7425.0, 37.7092, -119.7503
357222, 7879.0, 48.2822, -120.6172
357576, 24315.0, 26.18851, -81.24764
357833, 63599.0, 26.2119, -80.9694
357863, 8330.0, 26.03333, -81.3
357875, 29112.0, 26.1769, -81.3139
357943, 11760.0, 25.355716, -80.467001
357945, 8427.0, 25.506733, -80.643461
358169, 8000.0, 25.433691, -80.549781
358173, 12440.0, 25.663482, -80.600082
358269, 39465.0, 25.5642, -80.575
358309, 6175.0, 25.22489, -80.90042
358741, 7580.0, 35.507217, -83.457391
359038, 11210.0, 29.835, -93.5
359215, 9000.0, 29.63333333, -94.16666667
359617, 6782.0, 34.683, -98.6
359709, 12705.0, 46.73333333, -119.51666667
359994, 11067.0, 47.683, -108.183
360115, 7910.0, 41.6253, -119.298
360144, 9912.0, 29.666, -94.1333
360145, 13400.0, 29.633, -94.2167
360649, 6670.0, 29.683, -94.0667
360778, 14720.0, 32.6439342, -116.8435448
360986, 10031.0, 47.416, -107.933
361064, 17835.0, 34.7842, -98.8082
361637, 11000.0, 36.6582, -101.185
362278, 22000.0, 42.4, -118.83583333
362389, 6500.0, 46.52055556, -119.71638889
362856, 14128.0, 30.8347222, -82.385
363205, 74500.0, 42.1557191, -101.112054
363269, 40000.0, 41.65111111, -119.35027778
363814, 16500.0, 26.09055556, -81.5425
363831, 8000.0, 26.1478, -81.3988
363904, 7800.0, 30.6675, -82.0516667
364228, 16000.0, 42.0, -103.38333333
364231, 12000.0, 41.55, -102.08333333
364261, 13903.0, 42.5, -100.68333333
364325, 10206.3, 34.7, -98.625
364424, 13000.0, 29.625, -94.25
364479, 163884.0, 46.57194444, -119.77277778
364943, 8000.0, 26.06111111, -81.46194444
364951, 9008.6, 26.5, -80.4333333
365005, 6960.0, 30.8841667, -82.3758333
365069, 7000.0, 29.9519444, -93.5
365454, 9929.0, 46.01944444, -118.94638889
365948, 124110.0, 30.6688889, -82.2936111
366570, 25230.0, 67.65, -144.0833
366575, 40731.9, 66.3917, -158.37
366578, 192489.0, 66.85, -147.2681
367218, 13558.0, 44.57194444, -111.91361111
367529, 20000.0, 46.58333333, -119.96666667
367593, 8600.0, 60.1, -150.5833
368156, 6018.0, 29.9531, -93.4589
368743, 26300.0, 60.1167, -150.85
368770, 7500.0, 32.3888, -113.28638889
368792, 26000.0, 33.17888889, -114.02138889
369426, 12154.0, 29.88916667, -93.40166667
369547, 6689.0, 47.7147, -107.4489
369550, 6778.0, 47.6558, -107.47422
369605, 6500.0, 48.436897, -102.305107
369647, 6607.0, 36.87666667, -115.07194444
369650, 22000.0, 36.2402, -115.1049
370152, 6851.0, 46.63888889, -118.68055556
371097, 18585.0, 47.73666667, -106.98
371556, 8000.0, 45.98333333, -118.96666667
371871, 90440.0, 32.608768, -116.577142
371952, 18027.0, 26.14277778, -81.6075
372035, 68361.0, 31.165, -82.45777778
372037, 191474.0, 30.80277778, -82.2725
372163, 19800.0, 46.52607, -85.54039
372288, 17050.0, 39.7075, -74.30972222
372529, 17946.0, 46.62138889, -119.38111111
372536, 72641.0, 46.53361111, -119.88055556
372592, 24058.0, 66.083333, -144.216667
372915, 41060.0, 35.7, -76.37
373017, 78000.0, 45.66194444, -119.76777778
373216, 6400.0, 26.8575, -98.66222222
373375, 13221.0, 60.3375, -150.9137
373593, 6365.0, 29.8353, -93.4675
373732, 7836.2, 34.3769, -106.7391
377945, 175815.0, 64.33333999, -145.16669998
378020, 30408.0, 64.91665998, -146.16669998
378052, 6035.0, 64.13333, -143.83330001
378219, 70909.5, 63.31667002, -155.19999999
378398, 16538.4, 62.57167, -156.93500001
378399, 35912.602, 62.75999999, -157.3883
378404, 14942.9, 63.23332999, -156.54999999
378468, 14200.0, 64.11667, -146.8
378510, 13200.0, 63.7, -141.35
378799, 33452.0, 64.13333, -146.8167
378800, 8494.0, 61.9, -150.0833
379029, 28906.4, 63.82944, -156.0
380197, 15360.0, 63.55454, -141.7686
380224, 71760.0, 61.04597, -156.8848
380227, 20280.0, 59.93358, -157.9807
380238, 27900.0, 61.05817, -158.9217
380242, 47060.0, 63.49145, -155.6275
380532, 31360.0, 63.17878, -141.4056
380820, 27354.0, 63.75404, -141.4157
380821, 57576.0, 63.38389, -141.027
380822, 10233.0, 63.25167, -141.1324
380833, 23202.0, 65.58458, -141.0115
381001, 22251.5, 65.09241, -146.1877
381023, 11881.0, 63.69629, -155.4496
381025, 84015.0, 63.6187, -155.8206
381035, 10857.0, 63.87891, -156.3878
381143, 10000.0, 63.27036, -156.1004
391649, 7740.0, 33.92851916, -111.85450435
391780, 32126.0, 34.45616744, -113.00169273
395454, 6500.0, 26.32695002, -80.58194001
396611, 43561.5, 26.91694, -81.11444
396825, 11600.0, 26.36861, -80.74416
398563, 12200.0, 26.08333, -80.66721997
398569, 39000.0, 26.18693999, -80.71500002
398804, 14626.0, 29.83694, -82.08833
398959, 6575.0, 29.27389, -81.16444
399198, 7104.0, 26.78444, -81.66611
399262, 23250.0, 27.12222, -80.89694
403152, 6981.0, 27.92194, -80.65778
403481, 38000.0, 26.81083, -80.9675
407682, 8000.0, 26.33388998, -80.77723002
407734, 7600.0, 26.26944001, -80.53110998
407747, 20200.0, 25.74917002, -80.47305001
416140, 13700.0, 26.32722, -80.71444
416144, 29250.0, 26.37277997, -80.79666998
416163, 49500.0, 26.25193998, -80.58000002
416170, 16000.0, 26.41361, -80.45471998
486478, 15000.0, 48.99573567, -96.20300503
486708, 12680.0, 48.99866747, -96.52370424
488943, 7330.5, 45.20893453, -96.19824457
492882, 24945.0, 48.8510266, -96.29171674
506706, 8513.0, 45.31351368, -93.13019189
510451, 36180.0, 45.77030002, -109.67469999
512205, 7963.0, 48.3294, -108.9233
512404, 121687.0, 45.9228, -107.8561
512820, 17954.0, 46.0973, -110.1758
512947, 10766.24, 47.0201, -114.1511
513124, 102379.53, 46.2377, -108.3417
549834, 19225.0, 39.9125, -74.30833
555231, 11765.0, 39.69584, -74.42083
558693, 7000.0, 34.30989998, -103.31009999
558715, 13000.0, 36.00689999, -104.7136
558716, 12800.0, 34.75719998, -104.99809998
558823, 40333.199, 33.16166999, -103.6017
558831, 42212.0, 34.39666998, -104.44670001
558856, 36324.0, 32.98833001, -103.65329998
559480, 11000.0, 31.56790001, -108.79569999
559491, 7250.0, 31.39449999, -108.79569999
559949, 6815.0, 36.96667001, -103.29669999
559955, 6275.0, 36.97833001, -105.04970002
559962, 92194.0, 36.60833001, -105.1092
559994, 37600.0, 33.35194001, -108.44999999
560090, 7420.0, 34.63499999, -105.23559999
560502, 6520.0, 33.36000002, -108.14000001
561251, 12350.0, 36.31749997, -103.94029998
561612, 26000.0, 34.25661997, -103.74689998
561722, 26525.0, 36.41833, -104.9764
561724, 11520.0, 36.12139, -103.4208
561730, 7750.0, 36.72389, -103.3706
561758, 23000.0, 36.21972, -103.3869
561853, 8000.0, 35.2625, -103.5408
561868, 16000.0, 36.09111, -105.1664
561873, 8000.0, 34.42889, -105.0406
561897, 8992.0, 36.07889, -104.7289
561934, 9000.0, 35.72867, -103.9137
561936, 16114.0, 36.24417, -104.9685
561960, 15000.0, 32.76167, -103.5983
561999, 92390.0, 33.05825, -103.6025
562061, 7600.0, 33.3867, -103.5444
562062, 8000.0, 33.8211, -103.3542
562069, 9000.0, 34.1359, -103.7784
562070, 11000.0, 34.1026, -103.9035
562804, 7600.0, 33.25344, -103.2817
562867, 15000.0, 34.22111, -103.3175
562893, 18000.0, 33.24456, -103.471
588088, 19130.0, 33.82175, -78.92149
593299, 10324.0, 43.3838, -103.5624
600226, 15864.0, 30.90208001, -93.58958001
601231, 25000.0, 30.16667002, -102.9
603058, 11015.0, 32.81028001, -99.15556001
616704, 8382.0, 30.76694001, -104.15030001
616707, 7660.0, 32.14583001, -99.21333
616711, 15130.0, 30.08360998, -104.33580002
616808, 25000.0, 35.39387002, -103.01190001
616809, 11475.0, 34.93552997, -101.5956
617611, 40000.0, 34.29083001, -100.28890001
617782, 13000.0, 35.54308001, -102.26629999
617788, 18000.0, 36.04841998, -100.36490001
618339, 41000.0, 33.82221999, -97.94443999
618452, 39812.0, 31.73667, -100.94560001
618456, 42110.0, 31.46667, -101.16670002
618457, 35300.0, 32.23333, -98.83334002
618458, 23000.0, 35.04889, -100.87030002
619046, 10919.0, 27.89883, -98.95071
627709, 10000.0, 32.70025, -103.14949998
628217, 9600.0, 33.51366002, -102.8279
632601, 8000.0, 35.27016998, -101.4074
643331, 18000.0, 30.806, -101.2848
643397, 11180.0, 32.30341, -102.3987
646378, 11012.0, 34.14241, -102.8083
653982, 14210.0, 27.26488, -98.51507
653999, 19000.0, 28.52025, -99.3118
654096, 8924.0, 32.2074, -102.2188
654128, 20200.0, 32.05446, -100.7085
654146, 13548.0, 33.59808, -98.67122
654164, 220000.0, 31.74216, -101.0438
654174, 7600.0, 30.41578, -102.0105
654204, 28625.0, 32.71048, -100.9218
654353, 67500.0, 28.3025, -99.43667
654422, 15000.0, 32.68959, -101.6164
654475, 25600.0, 26.55495, -98.12082
654504, 7220.0, 30.90333, -103.4668
654510, 98168.0, 30.63117, -101.5342
654511, 23000.0, 30.31367, -103.3608
654523, 16000.0, 31.384, -102.789
654738, 43241.0, 30.48167, -104.32
656033, 8000.0, 33.63002, -98.02746
658953, 9740.0, 39.36628776, -112.32467294
659589, 14656.0, 38.19813742, -112.70000941
668216, 17420.0, 46.25788, -117.1764
681038, 25339.6, 63.08333333, -155.41666667
681177, 8619.0, 61.41666667, -156.93333333
681178, 16386.0, 63.85, -154.85
681179, 23912.0, 62.63333333, -153.55
681193, 24061.0, 63.28333333, -141.55
681202, 6545.0, 62.95, -141.06666667
681211, 19984.0, 62.63333333, -158.16666667
681223, 12802.0, 64.85, -150.01666667
711235, 7680.0, 47.63224, -112.27525
712026, 6400.0, 46.4891, -107.6607
717674, 62000.0, 45.838158, -105.115822
718280, 6355.89, 46.45512, -107.93109
718414, 7800.0, 46.02556, -104.83541
718416, 6952.0, 48.88902, -104.87477
718853, 24505.0, 33.69717782, -111.77277722
718860, 6628.0, 33.5827877, -112.56702088
719362, 13479.54, 44.32508, -118.59746
719594, 7900.0, 44.6973, -120.02942
719824, 12681.0, 45.57592, -121.39195
721417, 7000.0, 34.75583267, -103.53888702
721923, 41800.0, 31.52361106, -108.84722137
721946, 17000.0, 33.80361175, -107.58110809
722036, 12544.0, 32.1744461, -108.76750183
722262, 6600.0, 31.43694496, -108.65972137
723085, 10000.0, 36.23944473, -104.14277648
723169, 7600.0, 36.51722335, -103.35166931
723846, 10240.0, 33.11777877, -103.79138946
723899, 25000.0, 33.44722366, -103.14027404
723938, 8000.0, 35.38138961, -104.48666381
723953, 38000.0, 34.54360961, -105.11055755
749781, 25000.0, 44.46624, -101.02367
749978, 12000.0, 44.98747, -102.21719
750818, 6500.0, 45.81136, -101.08983
750819, 9000.0, 43.78248, -101.31742
751674, 6500.0, 44.90202, -103.08739
752031, 35000.0, 44.46624, -100.94315
752396, 9600.0, 43.01025, -102.07104
752704, 7000.0, 43.86049, -98.50568
753365, 12495.0, 32.75474435, -110.89518052
